lon,lat,year,cpue
156,27,1995,160
153,33,1995,284
157,47,1995,0
150,34,1995,110
154,32,1995,364
163,32,1995,458
153,30,1995,247
157,37,1995,134
163,31,1995,165
162,32,1995,226
157,37,1995,113
148,40,1995,70
154,30,1995,445
161,39,1995,68
154,41,1995,23
158,36,1995,162
161,41,1995,104
167,29,1995,183
154,28,1995,234
157,29,1995,281
161,34,1995,397
153,29,1995,206
162,39,1995,38
157,31,1995,364
156,35,1995,167
154,36,1995,154
162,30,1995,362
148,33,1995,137
161,34,1995,184
156,31,1995,364
155,36,1995,258
166,41,1995,20
155,35,1995,137
161,34,1995,272
164,36,1995,140
155,28,1995,149
158,37,1995,223
149,33,1995,193
161,36,1995,304
146,31,1995,90
157,29,1995,221
156,35,1995,329
154,28,1995,173
157,33,1995,360
154,31,1995,381
156,36,1995,170
151,33,1995,156
150,39,1995,33
158,39,1995,221
161,35,1995,157
156,30,1995,380
154,30,1995,341
166,34,1995,200
155,31,1995,288
160,35,1995,324
153,34,1995,341
159,36,1995,232
155,35,1995,326
157,31,1995,366
157,34,1995,164
161,44,1995,44
151,35,1995,338
155,34,1995,263
156,32,1995,275
152,38,1995,127
149,35,1995,118
152,28,1995,334
153,27,1995,230
157,42,1995,119
154,37,1995,142
163,41,1995,89
154,33,1995,244
158,32,1995,336
156,36,1995,223
159,39,1995,123
152,38,1995,16
157,38,1995,212
154,29,1995,255
158,32,1995,378
156,27,1995,170
156,32,1995,393
155,33,1995,275
148,41,1995,49
155,36,1995,165
157,32,1995,381
151,32,1995,265
161,27,1995,231
154,37,1995,74
156,29,1995,287
156,34,1995,137
158,31,1995,331
156,37,1995,103
157,34,1995,191
165,33,1995,250
156,37,1995,203
154,33,1995,329
157,32,1995,344
152,39,1995,12
159,37,1995,209
154,39,1995,89
161,31,1995,397
153,40,1995,10
151,31,1995,319
153,34,1995,238
158,34,1995,283
163,31,1995,135
155,31,1995,216
146,31,1995,196
154,41,1995,69
163,40,1995,98
157,34,1995,224
156,30,1995,336
154,33,1995,193
162,40,1995,44
151,40,1995,57
146,30,1995,203
159,29,1995,204
151,39,1995,59
155,37,1995,135
164,32,1995,167
157,33,1995,257
157,37,1995,83
152,37,1995,113
156,35,1995,255
161,40,1995,80
157,33,1995,443
162,35,1995,208
158,37,1995,238
153,45,1995,0
163,35,1995,125
157,40,1995,269
161,44,1995,41
153,32,1995,186
157,30,1995,311
161,22,1995,75
156,34,1995,359
156,33,1995,240
156,36,1995,122
152,39,1995,9
150,31,1995,230
157,33,1995,306
158,39,1995,94
163,41,1995,55
156,35,1995,297
162,33,1995,265
159,35,1995,311
154,28,1995,316
153,30,1995,300
157,31,1995,379
154,37,1995,71
155,27,1995,162
160,23,1995,199
156,36,1995,172
157,33,1995,376
150,35,1995,216
155,33,1995,299
159,35,1995,201
156,34,1995,84
155,34,1995,174
159,26,1995,278
153,25,1995,174
166,31,1995,296
150,33,1995,186
154,28,1995,234
161,31,1995,359
154,42,1995,10
156,37,1995,98
160,36,1995,198
156,35,1995,122
153,32,1995,180
157,26,1995,172
154,40,1995,19
151,32,1995,189
157,36,1995,170
165,33,1995,171
152,40,1995,71
157,26,1995,131
151,39,1995,58
156,30,1995,266
157,39,1995,183
156,35,1995,149
151,32,1995,250
163,38,1995,167
158,37,1995,166
160,42,1995,32
159,40,1995,125
158,28,1995,339
153,38,1995,14
152,38,1995,29
154,32,1995,344
152,40,1995,44
157,36,1995,131
158,29,1995,276
148,29,1995,139
156,36,1995,320
155,30,1995,400
153,46,1995,0
154,36,1995,68
153,28,1995,208
153,29,1995,262
156,32,1995,368
157,38,1995,166
160,33,1995,120
156,38,1995,71
161,36,1995,256
156,27,1995,94
159,20,1995,42
161,34,1995,162
159,43,1995,20
158,41,1995,93
154,34,1995,264
157,36,1995,186
151,35,1995,95
161,38,1995,58
161,35,1995,332
162,40,1995,110
165,28,1995,161
153,33,1995,278
151,38,1995,125
157,41,1995,150
156,30,1995,210
152,35,1995,91
156,32,1995,442
156,36,1995,193
151,37,1995,57
153,31,1995,165
156,33,1995,429
154,27,1995,352
159,26,1995,194
155,36,1995,346
151,39,1995,104
155,42,1995,7
152,31,1995,236
159,37,1995,123
156,38,1995,72
159,27,1995,239
147,34,1995,153
157,37,1995,188
156,34,1995,126
156,35,1995,161
153,33,1995,294
151,35,1995,285
156,29,1995,224
159,38,1995,176
159,32,1995,396
156,32,1995,406
153,33,1995,195
162,35,1995,255
147,40,1995,21
153,34,1995,265
153,40,1995,6
162,31,1995,260
160,40,1995,23
159,40,1995,69
156,35,1995,135
161,32,1995,218
152,30,1995,187
161,38,1995,195
162,37,1995,210
159,40,1995,94
154,35,1995,186
160,34,1995,517
161,33,1995,305
147,34,1995,111
157,37,1995,401
161,37,1995,158
164,43,1995,22
154,26,1995,437
151,32,1995,567
156,34,1995,273
158,34,1995,267
157,31,1995,407
152,38,1995,19
155,39,1995,61
156,36,1995,113
157,44,1995,34
158,31,1995,216
156,38,1995,83
160,34,1995,316
163,30,1995,183
153,30,1995,219
146,38,1995,25
150,42,1995,0
161,32,1995,162
159,37,1995,82
153,40,1995,66
166,31,1995,230
159,35,1995,147
156,24,1995,183
160,34,1995,172
154,32,1995,423
159,35,1995,235
153,37,1995,151
156,37,1995,145
160,43,1995,10
154,38,1995,77
155,27,1995,216
156,34,1995,156
161,33,1995,185
157,36,1995,238
158,32,1995,439
158,29,1995,285
156,37,1995,89
153,37,1995,98
159,24,1995,110
163,30,1995,181
149,37,1995,123
156,35,1995,299
155,39,1995,58
166,31,1995,191
160,35,1995,181
158,35,1995,276
157,32,1995,414
152,31,1995,307
158,41,1995,16
156,31,1995,263
154,30,1995,292
161,41,1995,48
154,37,1995,57
155,32,1995,495
160,36,1995,146
154,32,1995,169
160,43,1995,49
150,31,1995,199
155,31,1995,282
155,28,1995,181
156,26,1995,94
156,37,1995,96
162,36,1995,243
154,39,1995,17
153,36,1995,193
152,40,1995,62
161,41,1995,85
150,32,1995,206
156,33,1995,340
166,34,1995,139
156,40,1995,86
157,35,1995,213
155,32,1995,266
167,30,1995,560
156,32,1995,291
155,31,1995,222
156,35,1995,519
156,35,1995,341
155,38,1995,165
163,34,1995,122
155,37,1995,87
159,34,1995,345
160,38,1995,105
150,37,1995,88
152,32,1995,194
162,32,1995,275
162,34,1995,120
154,34,1995,268
152,47,1995,0
162,32,1995,225
154,32,1995,417
153,38,1995,90
154,31,1995,347
166,40,1995,131
153,28,1995,278
157,33,1995,227
154,31,1995,219
158,34,1995,243
161,35,1995,231
161,33,1995,187
153,32,1995,176
160,31,1995,350
156,37,1995,75
155,29,1995,286
158,36,1995,154
156,28,1995,139
162,31,1995,287
158,39,1995,76
163,34,1995,94
151,33,1995,190
155,34,1995,289
160,36,1995,270
154,37,1995,170
157,28,1995,356
160,34,1995,140
154,33,1995,390
165,34,1995,181
155,28,1995,187
160,26,1995,211
160,36,1995,247
151,43,1995,4
153,36,1995,231
154,37,1995,65
158,39,1995,75
153,28,1995,217
154,37,1995,48
149,35,1995,82
158,37,1995,131
155,37,1995,177
157,33,1995,234
158,36,1995,191
149,39,1995,122
152,35,1995,97
162,29,1995,267
159,32,1995,353
151,34,1995,170
155,31,1995,262
151,32,1995,493
155,35,1995,183
146,28,1995,183
161,32,1995,276
153,33,1995,480
152,40,1995,19
157,43,1995,5
160,36,1995,213
150,30,1995,275
155,37,1995,73
156,29,1995,309
156,34,1995,130
158,34,1995,521
154,33,1995,227
155,37,1995,135
153,40,1995,8
160,32,1995,397
151,30,1995,228
155,39,1995,282
153,41,1995,31
155,35,1995,101
150,36,1995,38
153,28,1995,324
153,31,1995,141
155,40,1995,59
157,33,1995,244
157,34,1995,126
157,36,1995,145
150,33,1995,160
160,34,1995,161
153,30,1995,289
156,36,1995,162
158,31,1995,310
155,35,1995,233
159,38,1995,32
152,31,1995,291
151,39,1995,29
155,36,1995,185
154,33,1995,250
153,33,1995,324
162,37,1995,273
153,36,1995,383
158,40,1995,96
153,34,1995,391
156,37,1995,133
161,40,1995,54
168,42,1995,105
156,38,1995,70
163,32,1995,251
158,35,1995,234
155,35,1995,249
161,35,1995,182
156,34,1995,170
159,40,1995,205
153,30,1995,215
148,31,1995,198
154,42,1995,3
148,35,1995,63
157,33,1995,368
158,37,1995,201
149,35,1995,138
159,31,1995,443
152,36,1995,179
156,38,1995,187
153,37,1995,49
154,35,1995,111
156,29,1995,190
157,32,1995,344
159,34,1995,124
155,33,1995,345
153,33,1995,277
156,30,1995,220
158,38,1995,139
162,37,1995,256
161,41,1995,63
153,42,1995,0
156,38,1995,121
156,39,1995,165
157,34,1995,194
155,31,1995,307
158,35,1995,201
158,25,1995,198
158,37,1995,231
154,45,1995,9
153,33,1995,286
159,33,1995,185
155,31,1995,261
150,39,1995,37
157,38,1995,134
153,33,1995,365
159,33,1995,172
156,42,1995,159
161,31,1995,282
150,30,1995,129
152,35,1995,107
158,36,1995,229
159,37,1995,314
160,37,1995,247
151,36,1995,144
150,32,1995,262
158,41,1995,135
158,42,1995,55
156,35,1995,121
153,35,1995,214
155,36,1995,293
154,34,1995,393
165,37,1995,138
146,33,1995,112
147,39,1995,13
163,36,1995,277
158,33,1995,239
159,32,1995,413
154,29,1995,291
158,38,1995,300
151,34,1995,99
155,34,1995,219
159,29,1995,340
158,32,1995,458
161,36,1995,336
152,39,1995,27
158,30,1995,478
157,36,1995,142
154,28,1995,341
158,32,1995,346
159,35,1995,254
158,38,1995,373
161,40,1995,256
156,34,1995,167
153,33,1995,320
158,32,1995,315
160,35,1995,253
157,30,1995,502
157,37,1995,217
159,32,1995,397
159,44,1995,47
158,41,1995,52
158,33,1995,366
161,32,1995,148
147,35,1995,145
155,37,1995,88
153,37,1995,100
160,33,1995,263
153,35,1995,85
156,35,1995,175
154,35,1995,246
157,31,1995,353
157,33,1995,372
154,35,1995,184
159,37,1995,103
149,39,1995,35
150,29,1995,166
156,34,1995,228
161,33,1995,270
157,38,1995,172
159,44,1995,3
160,31,1995,369
153,35,1995,224
152,31,1995,214
150,32,1995,248
156,36,1995,67
152,41,1995,57
162,30,1995,278
154,39,1995,66
156,34,1995,174
163,36,1995,141
155,30,1995,392
156,34,1995,162
158,36,1995,250
151,33,1995,358
156,39,1995,118
156,34,1995,128
158,33,1995,240
156,35,1995,253
163,35,1996,188
161,36,1996,145
152,33,1996,228
161,37,1996,266
160,35,1996,273
156,35,1996,178
152,34,1996,110
164,36,1996,237
160,33,1996,188
152,37,1996,99
159,39,1996,79
159,41,1996,44
166,33,1996,570
156,30,1996,343
153,32,1996,360
161,33,1996,268
163,39,1996,39
156,38,1996,98
160,38,1996,182
156,35,1996,313
161,38,1996,146
154,32,1996,152
148,31,1996,118
158,27,1996,445
161,38,1996,198
153,34,1996,256
153,36,1996,104
162,35,1996,261
159,38,1996,82
159,43,1996,39
156,37,1996,213
164,39,1996,145
159,31,1996,343
153,34,1996,113
154,35,1996,216
158,29,1996,258
157,33,1996,383
164,27,1996,189
155,32,1996,331
162,35,1996,129
163,25,1996,117
158,35,1996,242
150,32,1996,418
156,35,1996,214
161,37,1996,248
164,32,1996,251
158,29,1996,293
167,37,1996,96
160,32,1996,379
162,32,1996,374
162,45,1996,17
158,27,1996,159
158,31,1996,301
157,39,1996,298
155,34,1996,283
159,36,1996,105
152,29,1996,374
155,40,1996,39
160,35,1996,280
155,39,1996,77
159,26,1996,118
163,36,1996,197
158,38,1996,170
165,36,1996,298
161,33,1996,245
160,34,1996,479
161,29,1996,388
161,34,1996,195
162,31,1996,143
162,35,1996,248
148,37,1996,157
162,32,1996,188
158,32,1996,255
153,36,1996,234
159,37,1996,157
159,41,1996,21
158,35,1996,136
159,36,1996,140
157,32,1996,307
153,36,1996,96
161,40,1996,38
154,26,1996,231
158,34,1996,490
158,33,1996,458
152,31,1996,217
160,32,1996,315
156,39,1996,47
163,32,1996,377
153,26,1996,265
160,38,1996,75
163,36,1996,212
162,39,1996,40
152,33,1996,169
159,45,1996,0
157,42,1996,23
159,39,1996,100
152,37,1996,94
156,35,1996,230
151,38,1996,37
157,38,1996,138
160,36,1996,115
165,33,1996,278
158,33,1996,253
155,43,1996,17
157,29,1996,294
150,41,1996,20
159,35,1996,116
156,37,1996,131
162,38,1996,122
152,33,1996,200
151,33,1996,160
162,31,1996,252
155,31,1996,181
157,34,1996,134
160,33,1996,194
160,38,1996,65
165,37,1996,251
152,30,1996,212
149,32,1996,139
151,40,1996,20
158,37,1996,198
157,36,1996,195
160,45,1996,29
161,41,1996,47
163,34,1996,257
153,40,1996,90
157,40,1996,86
167,34,1996,162
160,30,1996,176
156,43,1996,0
158,33,1996,249
159,31,1996,268
162,32,1996,260
159,43,1996,35
153,32,1996,184
159,30,1996,304
164,37,1996,152
158,37,1996,179
151,40,1996,51
153,35,1996,113
158,30,1996,380
159,27,1996,231
160,31,1996,377
161,37,1996,194
162,39,1996,173
163,35,1996,276
161,38,1996,186
158,36,1996,144
152,34,1996,212
156,38,1996,135
148,34,1996,132
159,28,1996,316
156,37,1996,127
157,39,1996,47
153,35,1996,93
158,36,1996,103
161,33,1996,359
163,37,1996,240
155,41,1996,68
154,27,1996,391
154,29,1996,203
165,41,1996,22
165,40,1996,59
157,38,1996,138
156,38,1996,137
155,35,1996,124
164,38,1996,127
159,30,1996,527
153,36,1996,130
153,31,1996,360
153,33,1996,229
158,41,1996,21
159,42,1996,44
162,33,1996,376
152,40,1996,85
163,30,1996,403
157,31,1996,423
162,34,1996,162
160,38,1996,99
160,39,1996,92
150,29,1996,114
157,29,1996,337
159,37,1996,171
156,29,1996,247
158,34,1996,806
155,37,1996,135
157,38,1996,128
161,37,1996,260
157,32,1996,260
149,38,1996,58
160,26,1996,177
159,34,1996,339
152,31,1996,238
152,37,1996,193
156,29,1996,147
158,34,1996,262
153,38,1996,72
159,39,1996,34
159,32,1996,277
157,32,1996,487
162,29,1996,193
159,35,1996,194
159,29,1996,352
157,34,1996,280
165,28,1996,112
158,33,1996,303
166,30,1996,137
159,29,1996,581
156,34,1996,195
160,31,1996,220
158,30,1996,432
165,38,1996,53
154,34,1996,180
156,35,1996,236
160,35,1996,225
159,38,1996,155
160,39,1996,121
164,42,1996,54
151,32,1996,164
158,29,1996,300
166,32,1996,259
159,40,1996,13
165,27,1996,249
155,34,1996,218
157,38,1996,146
160,31,1996,314
162,32,1996,293
161,31,1996,246
172,38,1996,78
156,35,1996,136
160,42,1996,70
153,39,1996,72
155,37,1996,176
162,26,1996,263
152,31,1996,207
162,35,1996,389
161,33,1996,209
160,33,1996,216
159,35,1996,134
161,35,1996,276
150,34,1996,231
155,32,1996,275
157,35,1996,178
160,34,1996,238
158,37,1996,198
157,36,1996,262
155,37,1996,161
164,36,1996,189
163,34,1996,167
168,35,1996,205
159,45,1996,35
158,29,1996,258
155,35,1996,159
155,35,1996,107
160,36,1996,200
160,38,1996,166
160,31,1996,160
166,29,1996,138
158,26,1996,237
162,38,1996,54
164,38,1996,213
147,34,1996,84
155,34,1996,259
159,29,1996,380
157,33,1996,278
149,35,1996,168
157,32,1996,413
158,33,1996,407
160,30,1996,325
158,26,1996,362
163,33,1996,384
161,33,1996,381
157,30,1996,357
157,32,1996,241
159,33,1996,159
163,33,1996,315
159,35,1996,369
152,36,1996,118
158,27,1996,223
160,33,1996,345
162,38,1996,77
159,33,1996,230
156,33,1996,310
159,36,1996,245
159,31,1996,236
157,34,1996,332
160,30,1996,164
161,37,1996,169
157,43,1996,20
161,33,1996,315
164,33,1996,237
173,31,1996,45
166,28,1996,103
160,34,1996,272
157,31,1996,433
158,34,1996,293
160,34,1996,312
161,31,1996,355
162,41,1996,98
158,38,1996,105
159,31,1996,265
154,30,1996,122
163,35,1996,209
158,31,1996,407
158,33,1996,264
154,31,1996,310
153,34,1996,109
156,35,1996,141
158,34,1996,336
160,48,1996,0
162,31,1996,304
157,36,1996,117
158,34,1996,247
160,35,1996,342
162,43,1996,25
162,39,1996,158
161,31,1996,216
161,28,1996,240
161,38,1996,250
159,27,1996,210
158,41,1996,73
157,33,1996,277
157,37,1996,66
161,31,1996,227
153,29,1996,302
157,32,1996,441
159,37,1996,76
158,32,1996,240
154,36,1996,350
156,35,1996,213
164,40,1996,164
158,29,1996,484
154,28,1996,111
162,32,1996,363
158,34,1996,314
157,32,1996,249
158,42,1996,52
162,37,1996,143
154,32,1996,199
156,41,1996,85
154,35,1996,109
166,35,1996,251
154,33,1996,215
158,34,1996,123
154,46,1996,0
156,39,1996,40
164,29,1996,68
159,34,1996,306
158,36,1996,123
162,36,1996,340
163,27,1996,163
157,35,1996,106
157,30,1996,292
158,29,1996,559
159,34,1996,163
160,36,1996,107
165,32,1996,344
159,36,1996,156
156,35,1996,271
170,40,1996,25
151,40,1996,30
165,30,1996,135
162,30,1996,315
162,37,1996,105
163,40,1996,261
160,30,1996,235
158,40,1996,45
159,39,1996,102
162,31,1996,235
159,34,1996,219
154,38,1996,94
153,39,1996,80
159,35,1996,286
159,34,1996,423
164,33,1996,315
153,34,1996,206
157,36,1996,94
149,31,1996,128
157,35,1996,371
158,39,1996,85
157,38,1996,115
163,36,1996,176
162,30,1996,488
155,34,1996,273
160,37,1996,120
157,36,1996,154
157,33,1996,243
159,37,1996,172
157,37,1996,111
158,38,1996,88
159,38,1996,131
161,40,1996,137
156,36,1996,89
162,35,1996,162
159,36,1996,157
165,35,1996,247
157,40,1996,73
161,28,1996,358
158,32,1996,216
159,39,1996,40
158,33,1996,304
162,31,1996,281
160,33,1996,462
164,30,1996,240
159,35,1996,404
159,29,1996,460
160,30,1996,414
160,28,1996,247
157,33,1996,259
164,29,1996,208
155,36,1996,104
153,37,1996,126
168,38,1996,222
161,29,1996,177
161,34,1996,158
156,40,1996,0
164,35,1996,181
155,27,1996,346
158,33,1996,216
156,43,1996,13
159,36,1996,207
159,38,1996,154
158,39,1996,130
151,36,1996,76
159,29,1996,277
156,40,1996,40
160,30,1996,256
151,33,1996,77
162,35,1996,141
159,37,1996,192
159,36,1996,223
157,40,1996,68
161,36,1996,235
166,38,1996,77
157,28,1996,390
154,37,1996,167
162,31,1996,200
161,39,1996,203
157,28,1996,311
158,37,1996,220
162,39,1996,102
163,24,1996,75
161,34,1996,176
152,28,1996,70
158,32,1996,211
162,35,1996,368
155,40,1996,45
153,37,1996,110
151,37,1996,124
161,35,1996,105
152,32,1996,237
162,34,1996,280
158,29,1996,339
154,37,1996,159
170,35,1996,173
166,44,1996,28
160,32,1996,282
154,32,1996,275
159,42,1996,20
164,31,1996,330
156,34,1996,353
160,36,1996,195
167,41,1996,98
155,32,1996,440
153,34,1996,135
160,33,1996,272
159,35,1996,199
161,32,1996,457
155,40,1996,181
163,35,1996,277
160,30,1996,277
164,39,1996,306
157,40,1996,58
157,44,1996,85
152,29,1996,269
162,41,1996,85
157,37,1996,226
156,37,1996,204
156,32,1996,265
165,38,1996,133
160,36,1996,142
157,30,1996,403
155,34,1996,198
158,41,1996,10
159,34,1996,205
158,27,1996,182
160,37,1996,100
159,35,1996,148
162,38,1996,70
156,38,1996,168
158,42,1996,102
158,34,1996,385
160,34,1996,260
161,38,1996,92
158,38,1996,182
156,30,1996,366
154,37,1996,137
159,28,1996,330
157,31,1996,174
156,31,1996,202
157,36,1996,154
159,35,1996,227
161,39,1996,88
163,33,1996,281
159,40,1996,118
160,34,1996,234
160,32,1996,287
155,34,1996,356
157,35,1996,203
154,37,1996,101
155,33,1996,281
152,30,1996,160
160,34,1996,284
156,34,1996,185
162,36,1996,170
163,35,1996,184
157,36,1996,115
161,38,1996,129
156,38,1996,114
165,32,1996,216
154,31,1996,417
161,29,1996,201
157,35,1996,227
159,36,1996,96
154,24,1996,106
151,40,1996,53
163,33,1996,443
162,33,1996,229
161,32,1996,320
154,27,1996,292
165,35,1996,272
158,38,1996,117
157,33,1996,312
157,44,1996,87
152,31,1996,481
162,40,1996,94
163,31,1996,366
151,33,1996,153
154,34,1996,176
164,33,1996,215
158,33,1996,268
158,39,1996,95
164,33,1996,191
158,35,1996,154
161,29,1996,219
158,35,1996,338
169,34,1996,143
156,35,1996,256
155,33,1996,597
153,41,1996,45
164,36,1996,261
156,40,1996,9
164,29,1996,97
157,31,1996,265
156,39,1996,49
154,40,1996,138
161,24,1996,119
159,33,1996,243
154,33,1996,343
161,31,1996,271
164,33,1996,255
158,40,1996,121
156,31,1996,218
159,34,1996,182
157,37,1996,161
163,31,1996,163
164,35,1996,135
156,30,1996,399
156,33,1996,293
158,39,1996,106
156,30,1996,331
157,31,1996,398
152,35,1996,74
158,44,1996,14
157,45,1996,11
163,33,1996,581
156,35,1996,465
162,31,1996,197
158,33,1996,193
159,38,1996,155
162,40,1996,27
157,34,1996,248
158,31,1996,349
159,38,1996,46
165,40,1996,54
160,35,1996,400
161,32,1996,322
163,31,1996,248
157,30,1996,291
157,26,1996,230
157,28,1996,261
157,30,1996,256
159,31,1996,242
154,36,1996,228
161,39,1996,76
159,36,1996,153
160,34,1996,252
162,39,1996,99
168,38,1996,111
151,34,1996,107
162,30,1996,524
156,42,1996,106
162,33,1996,407
159,28,1996,350
166,28,1996,122
153,34,1996,219
152,34,1996,413
157,33,1996,194
155,35,1996,167
161,37,1996,226
160,36,1996,225
154,37,1996,133
150,33,1996,216
166,34,1996,301
159,32,1996,194
157,29,1996,245
152,32,1996,155
156,35,1996,364
160,32,1996,279
163,32,1996,433
161,41,1996,35
156,32,1996,286
159,33,1996,358
161,35,1996,173
159,39,1996,99
159,29,1996,551
160,42,1996,89
159,37,1996,213
156,36,1996,385
160,33,1996,305
165,32,1996,221
162,36,1996,102
155,37,1996,153
155,33,1996,300
160,43,1996,14
158,32,1996,372
160,37,1996,71
157,36,1996,142
149,36,1996,99
156,38,1996,121
157,35,1996,203
166,35,1996,150
160,40,1996,186
165,40,1996,19
156,42,1996,75
162,35,1996,183
154,31,1996,276
158,34,1996,367
163,38,1996,139
163,34,1996,378
154,36,1996,102
155,39,1996,68
163,32,1996,289
160,35,1996,373
162,31,1996,236
156,32,1996,269
162,37,1996,79
153,31,1996,367
156,35,1996,114
161,27,1996,231
161,44,1996,21
153,32,1996,305
151,37,1996,6
160,32,1996,315
154,38,1996,108
153,41,1996,93
150,39,1996,21
164,38,1996,128
159,34,1996,207
164,36,1996,184
156,34,1996,238
159,32,1996,292
154,33,1996,138
152,29,1996,145
149,36,1996,198
157,35,1996,258
152,32,1996,268
162,32,1996,217
154,32,1996,189
166,38,1996,121
156,33,1996,369
158,35,1996,220
163,36,1996,247
159,39,1996,61
158,39,1996,302
154,34,1996,187
156,33,1996,252
154,34,1996,192
163,35,1996,246
156,36,1996,210
156,29,1996,208
155,40,1996,24
162,24,1996,38
152,35,1996,89
157,33,1996,312
161,38,1996,87
164,35,1996,153
159,33,1996,285
161,36,1996,340
158,30,1996,487
155,32,1996,225
157,39,1996,10
159,40,1996,34
154,29,1996,374
153,32,1996,294
158,38,1996,156
161,39,1996,137
159,32,1996,353
158,35,1996,89
148,37,1996,82
156,36,1996,141
160,42,1996,44
161,34,1996,128
159,30,1996,324
160,25,1996,264
159,35,1996,102
161,37,1996,287
162,30,1996,177
162,43,1996,2
152,43,1996,0
159,34,1996,449
162,33,1996,435
155,33,1996,290
